http://careers.stackoverflow.com/jobs/85767/java-developers-mtt-dublin-2-mobile-travel-technologies,"Java Developers - MTT - Dublin 2 at Mobile Travel Technologies Ltd (MTT) (Dublin, Ireland)",Dublin,Ireland,java|amazon-web-services|mongodb|spring|rest
http://careers.stackoverflow.com/jobs/85774/cloud-systems-engineer-cloudreach,"Cloud Systems Engineer at Cloudreach (Amsterdam, Netherlands)",Amsterdam,Netherlands,python|amazon-web-services|mysql|ruby|linux
http://careers.stackoverflow.com/jobs/86391/quant-developer-marriott-sinclair,"Quant Developer at Marriott Sinclair (Little Chesterford, UK)",Little Chesterford,United Kingdom,c++|c#|wpf|cuda|opencl
http://careers.stackoverflow.com/jobs/87106/data-engineer-m-f-project-a-ventures,"Data Engineer (m/f) at Project A Ventures (Berlin, Germany)",Berlin,Germany,java|python|postgresql|php|linux
http://careers.stackoverflow.com/jobs/87663/stream-techstars-senior-python-developer-stream-inc,"Stream (Techstars) - Senior Python developer at Stream INC (Amsterdam, Netherlands)",Amsterdam,Netherlands,python|amazon-web-services|django|cassandra|linux|sysadmin
http://careers.stackoverflow.com/jobs/87944/backend-web-developer-java-m-w-munich-mylivn,"Backend Web Developer JAVA (m/w) ( Munich, Germany) at mylivn (Munich, Germany)",Munich,Germany,java|nosql|playframework|spring|akka
http://careers.stackoverflow.com/jobs/88004/quality-assurance-engineer-m-f-rendering-dassault-systemes-3dexcite,"Quality Assurance Engineer (m/f) - Rendering & Cloud Computing at Dassault Systemes 3DExcite GmbH (München, Deutschland)",Munich,Germany,python|linux|windows|3d
http://careers.stackoverflow.com/jobs/88460/trading-analytics-and-execution-developer-c-plus-plus-bloomberg-lp,"Trading, Analytics And Execution Developer (C++) at Bloomberg LP (London, UK)",London,United Kingdom,c++|stl
http://careers.stackoverflow.com/jobs/88461/senior-c-plus-plus-software-engineer-bloomberg-lp,"Senior C++ Software Engineer at Bloomberg LP (London, UK)",London,United Kingdom,c++|windows|unix|continuous-integration
http://careers.stackoverflow.com/jobs/88462/communication-news-and-realtime-applications-bloomberg-lp,"Communication, News, And Realtime Applications And Services Developer (C++) at Bloomberg LP (London, UK)",London,United Kingdom,c++|data-structures|sql|linux|unix
http://careers.stackoverflow.com/jobs/88463/software-infrastructure-developer-c-plus-plus-bloomberg-lp,"Software Infrastructure Developer (C++) at Bloomberg LP (London, UK)",London,United Kingdom,c++
http://careers.stackoverflow.com/jobs/88540/software-developer-c-plus-plus-m-f-definiens-ag,"Software Developer C++ (m/f) at Definiens AG (München, Deutschland)",Munich,Germany,nosql|c++|multithreading|tcp-ip|winapi
http://careers.stackoverflow.com/jobs/88968/python-software-engineer-codilime-sp-z-oo,"Python Software Engineer at CodiLime Sp. z o.o. (Warszawa, Polska)",Warsaw,Poland,python|django|linux|git|pyramid
http://careers.stackoverflow.com/jobs/89296/discovery-software-engineer-m-f-rocket-internet-se,"Discovery Software Engineer (m/f) at Rocket Internet SE (Berlin, Germany)",Berlin,Germany,python|go|elasticsearch
http://careers.stackoverflow.com/jobs/89441/newsroom-developer-front-end-interactive-financial-times,"Newsroom Developer (Front-end Interactive) at Financial Times (London, UK)",London,United Kingdom,javascript|html5|node.js|d3.js|api
